,time,lat,lon,dev_acc_d
8776,2022-03-20 03:31:05,35.7218119,51.4220688,34.23716
8777,2022-03-20 03:31:09,35.7218193,51.422101,34.24018
8778,2022-03-20 03:31:14,35.721838,51.4221785,34.24748
8779,2022-03-20 03:31:20,35.7218572,51.4222208,34.25186
8780,2022-03-20 03:31:25,35.721852,51.4221852,34.25513
8781,2022-03-20 03:31:30,35.7218517,51.4221834,34.25529
8782,2022-03-20 03:31:35,35.7218517,51.4221833,34.2553
8783,2022-03-20 03:31:40,35.7218517,51.4221833,34.2553
8784,2022-03-20 03:31:45,35.7218517,51.4221833,34.2553
8785,2022-03-20 03:31:50,35.7218517,51.4221833,34.2553
8786,2022-03-20 03:31:55,35.7218517,51.4221833,34.2553
8787,2022-03-20 03:32:00,35.7218517,51.4221833,34.2553
8788,2022-03-20 03:32:05,35.7218517,51.4221833,34.2553
8789,2022-03-20 03:32:10,35.7218517,51.4221833,34.2553
8790,2022-03-20 03:32:15,35.7218517,51.4221833,34.2553
8791,2022-03-20 03:32:20,35.7218517,51.4221833,34.2553
8792,2022-03-20 03:32:25,35.7218649,51.4221877,34.25682
8793,2022-03-20 03:32:30,35.7218846,51.4222058,34.25955
8794,2022-03-20 03:32:35,35.7218834,51.4221985,34.26023
8795,2022-03-20 03:32:40,35.7218833,51.4221983,34.26025
8796,2022-03-20 03:32:45,35.7218833,51.4221983,34.26025
8797,2022-03-20 03:32:50,35.7218833,51.4221983,34.26025
8798,2022-03-20 03:32:55,35.7217887,51.4221704,34.27107
8799,2022-03-20 03:33:00,35.7217835,51.42217,34.27165
8800,2022-03-20 03:33:05,35.7217833,51.42217,34.27167
8801,2022-03-20 03:33:10,35.7217833,51.42217,34.27167
8802,2022-03-20 03:33:15,35.7217833,51.42217,34.27167
8803,2022-03-20 03:33:20,35.7217902,51.4222269,34.27687
8804,2022-03-20 03:33:25,35.7218024,51.4222519,34.2795
8805,2022-03-20 03:33:30,35.7218033,51.4222452,34.28011
8806,2022-03-20 03:33:35,35.7218033,51.422245,34.28013
8807,2022-03-20 03:33:40,35.7218033,51.422245,34.28013
8808,2022-03-20 03:33:45,35.7218033,51.422245,34.28013
8809,2022-03-20 03:33:50,35.7218033,51.422245,34.28013
8810,2022-03-20 03:33:55,35.7218033,51.422245,34.28013
8811,2022-03-20 03:34:00,35.7218033,51.422245,34.28013
8812,2022-03-20 03:34:05,35.7218076,51.4221901,34.28511
8813,2022-03-20 03:34:10,35.7218194,51.4221066,34.29277
8814,2022-03-20 03:34:15,35.72182,51.4221034,34.29306
8815,2022-03-20 03:34:20,35.72182,51.4221033,34.29307
8816,2022-03-20 03:34:25,35.72182,51.4221033,34.29307
8817,2022-03-20 03:34:30,35.72182,51.4221033,34.29307
8818,2022-03-20 03:34:35,35.72182,51.4221033,34.29307
8819,2022-03-20 03:34:40,35.72182,51.4221033,34.29307
8820,2022-03-20 03:34:45,35.72182,51.4221033,34.29307
8821,2022-03-20 03:34:50,35.7218487,51.4221352,34.29737
8822,2022-03-20 03:34:55,35.7218884,51.4222622,34.30966
8823,2022-03-20 03:35:00,35.7218802,51.4222715,34.3109
8824,2022-03-20 03:35:05,35.72188,51.4222717,34.31093
8825,2022-03-20 03:35:10,35.7218643,51.4223052,34.31442
8826,2022-03-20 03:35:15,35.7218788,51.4223655,34.3201
8827,2022-03-20 03:35:20,35.7218683,51.4223112,34.32514
8828,2022-03-20 03:35:25,35.7218739,51.4222614,34.32968
8829,2022-03-20 03:35:30,35.7218799,51.4222324,34.33238
8830,2022-03-20 03:35:35,35.72188,51.4222317,34.33245
8831,2022-03-20 03:35:39,35.72188,51.4222317,34.33245
8832,2022-03-20 03:35:44,35.72188,51.4222317,34.33245
8833,2022-03-20 03:35:49,35.72188,51.4222317,34.33245
8834,2022-03-20 03:35:54,35.7218711,51.4221795,34.33726
8835,2022-03-20 03:35:59,35.7218669,51.4221638,34.33876
8836,2022-03-20 03:36:04,35.7218667,51.4221633,34.33881
8837,2022-03-20 03:36:09,35.7218667,51.4221633,34.33881
8838,2022-03-20 03:36:13,35.7218653,51.4221626,34.33898
8839,2022-03-20 03:36:19,35.7218663,51.4221644,34.33917
8840,2022-03-20 03:36:24,35.7218711,51.4221607,34.3398
8841,2022-03-20 03:36:28,35.7218743,51.4221566,34.34032
8842,2022-03-20 03:36:34,35.721871,51.4221603,34.34081
8843,2022-03-20 03:36:39,35.7218628,51.4220894,34.34728
8844,2022-03-20 03:36:44,35.7218648,51.4220651,34.34949
8845,2022-03-20 03:36:49,35.7218711,51.4221006,34.35277
8846,2022-03-20 03:36:54,35.7218884,51.4221323,34.35622
8847,2022-03-20 03:36:59,35.7218942,51.4221551,34.35837
8848,2022-03-20 03:37:04,35.7218983,51.422195,34.36201
8849,2022-03-20 03:37:09,35.7218983,51.4221966,34.36215
8850,2022-03-20 03:37:14,35.7218983,51.4221967,34.36216
8851,2022-03-20 03:37:19,35.7218983,51.4221967,34.36216
8852,2022-03-20 03:37:24,35.7218983,51.4221967,34.36216
8853,2022-03-20 03:37:29,35.7218983,51.4221967,34.36216
8854,2022-03-20 03:37:34,35.721879,51.4221414,34.36759
8855,2022-03-20 03:37:39,35.7218763,51.4221401,34.36792
8856,2022-03-20 03:37:44,35.7218767,51.4221399,34.36797
8857,2022-03-20 03:37:49,35.7218767,51.42214,34.36797
8858,2022-03-20 03:37:54,35.7218767,51.42214,34.36797
8859,2022-03-20 03:37:59,35.7218767,51.42214,34.36797
8860,2022-03-20 03:38:04,35.7218767,51.42214,34.36797
8861,2022-03-20 03:38:09,35.7218767,51.42214,34.36797
8862,2022-03-20 03:38:14,35.7218767,51.42214,34.36797
8863,2022-03-20 03:38:19,35.7218767,51.42214,34.36797
8864,2022-03-20 03:38:24,35.7218767,51.42214,34.36797
8865,2022-03-20 03:38:29,35.7218767,51.42214,34.36797
8866,2022-03-20 03:38:34,35.7218767,51.42214,34.36797
8867,2022-03-20 03:38:39,35.7218767,51.42214,34.36797
8868,2022-03-20 03:38:44,35.7218767,51.42214,34.36797
8869,2022-03-20 03:38:49,35.7218767,51.42214,34.36797
8870,2022-03-20 03:38:54,35.7218767,51.42214,34.36797
8871,2022-03-20 03:38:58,35.7218767,51.42214,34.36797
8872,2022-03-20 03:39:03,35.7218767,51.42214,34.36797
8873,2022-03-20 03:39:08,35.7218767,51.42214,34.36797
8874,2022-03-20 03:39:13,35.7218767,51.42214,34.36797
8875,2022-03-20 03:39:18,35.7218767,51.42214,34.36797
8876,2022-03-20 03:39:23,35.7218767,51.42214,34.36797
8877,2022-03-20 03:39:28,35.7218767,51.42214,34.36797
8878,2022-03-20 03:39:33,35.7218763,51.4221364,34.3683
8879,2022-03-20 03:39:38,35.7218749,51.4221349,34.36851
8880,2022-03-20 03:39:43,35.7218741,51.4221448,34.36941
8881,2022-03-20 03:39:48,35.7218684,51.4221583,34.37078
8882,2022-03-20 03:39:53,35.7218668,51.4221862,34.37331
8883,2022-03-20 03:39:58,35.7218667,51.4221882,34.37349
8884,2022-03-20 03:40:03,35.7218757,51.4221753,34.37502
8885,2022-03-20 03:40:08,35.7218802,51.4221592,34.37656
8886,2022-03-20 03:40:13,35.72188,51.4221583,34.37665
8887,2022-03-20 03:40:18,35.72188,51.4221583,34.37665
8888,2022-03-20 03:40:23,35.72188,51.4221583,34.37665
8889,2022-03-20 03:40:28,35.72188,51.4221583,34.37665
8890,2022-03-20 03:40:33,35.7218926,51.4220863,34.3833
8891,2022-03-20 03:40:38,35.721885,51.4220655,34.38536
8892,2022-03-20 03:40:43,35.7218818,51.4220763,34.38639
8893,2022-03-20 03:40:48,35.7218817,51.4220767,34.38643
8894,2022-03-20 03:40:53,35.7218635,51.4221697,34.39507
8895,2022-03-20 03:40:58,35.7218664,51.4221337,34.39834
8896,2022-03-20 03:41:03,35.7218667,51.4221318,34.39851
8897,2022-03-20 03:41:08,35.7218667,51.4221317,34.39852
8898,2022-03-20 03:41:13,35.7218659,51.4221129,34.40022
8899,2022-03-20 03:41:18,35.721862,51.4220738,34.40378
8900,2022-03-20 03:41:23,35.7218617,51.4220718,34.40396
8901,2022-03-20 03:41:28,35.7218617,51.4220717,34.40397
8902,2022-03-20 03:41:33,35.7218376,51.4220909,34.40716
8903,2022-03-20 03:41:38,35.7218273,51.42209,34.40831
8904,2022-03-20 03:41:43,35.7218267,51.42209,34.40838
8905,2022-03-20 03:41:48,35.7218267,51.42209,34.40838
8906,2022-03-20 03:41:53,35.7218267,51.42209,34.40838
8907,2022-03-20 03:41:58,35.7218267,51.42209,34.40838
8908,2022-03-20 03:42:03,35.7218267,51.42209,34.40838
8909,2022-03-20 03:42:08,35.7218294,51.4220755,34.40972
8910,2022-03-20 03:42:13,35.7218346,51.4220542,34.41173
8911,2022-03-20 03:42:18,35.721835,51.4220533,34.41182
8912,2022-03-20 03:42:22,35.721835,51.4220533,34.41182
8913,2022-03-20 03:42:27,35.721835,51.4220533,34.41182
8914,2022-03-20 03:42:32,35.721835,51.4220533,34.41182
8915,2022-03-20 03:42:37,35.721835,51.4220533,34.41182
8916,2022-03-20 03:42:42,35.721835,51.4220533,34.41182
8917,2022-03-20 03:42:47,35.721835,51.4220533,34.41182
8918,2022-03-20 03:42:52,35.721835,51.4220533,34.41182
8919,2022-03-20 03:42:57,35.721835,51.4220533,34.41182
8920,2022-03-20 03:43:02,35.721835,51.4220533,34.41182
8921,2022-03-20 03:43:07,35.721835,51.4220533,34.41182
8922,2022-03-20 03:43:12,35.721835,51.4220533,34.41182
8923,2022-03-20 03:43:17,35.721835,51.4220533,34.41182
8924,2022-03-20 03:43:22,35.721835,51.4220533,34.41182
8925,2022-03-20 03:43:27,35.721835,51.4220533,34.41182
8926,2022-03-20 03:43:32,35.721835,51.4220533,34.41182
8927,2022-03-20 03:43:37,35.721835,51.4220533,34.41182
8928,2022-03-20 03:43:42,35.721835,51.4220533,34.41182
8929,2022-03-20 03:43:47,35.721835,51.4220533,34.41182
8930,2022-03-20 03:43:52,35.721835,51.4220533,34.41182
8931,2022-03-20 03:43:57,35.721835,51.4220533,34.41182
8932,2022-03-20 03:44:02,35.721835,51.4220533,34.41182
8933,2022-03-20 03:44:07,35.7218731,51.4221128,34.41867
8934,2022-03-20 03:44:12,35.7218909,51.4221407,34.42187
8935,2022-03-20 03:44:17,35.7218917,51.4221417,34.422
8936,2022-03-20 03:44:22,35.7218917,51.4221417,34.422
8937,2022-03-20 03:44:27,35.7218879,51.4221554,34.42331
8938,2022-03-20 03:44:32,35.7218863,51.4221386,34.42483
8939,2022-03-20 03:44:37,35.7218867,51.4221204,34.42648
8940,2022-03-20 03:44:42,35.7218867,51.42212,34.42651
8941,2022-03-20 03:44:47,35.7218867,51.42212,34.42651
8942,2022-03-20 03:44:52,35.7218867,51.42212,34.42651
8943,2022-03-20 03:44:57,35.7218867,51.42212,34.42651
8944,2022-03-20 03:45:02,35.7218867,51.42212,34.42651
8945,2022-03-20 03:45:07,35.7218867,51.42212,34.42651
8946,2022-03-20 03:45:12,35.7218867,51.42212,34.42651
8947,2022-03-20 03:45:17,35.7218867,51.42212,34.42651
8948,2022-03-20 03:45:22,35.7218867,51.42212,34.42651
8949,2022-03-20 03:45:27,35.7218867,51.42212,34.42651
8950,2022-03-20 03:45:32,35.7218867,51.42212,34.42651
8951,2022-03-20 03:45:37,35.7218867,51.42212,34.42651
8952,2022-03-20 03:45:42,35.7218867,51.42212,34.42651
8953,2022-03-20 03:45:47,35.7218867,51.42212,34.42651
8954,2022-03-20 03:45:52,35.7218867,51.42212,34.42651
8955,2022-03-20 03:45:57,35.7218867,51.42212,34.42651
8956,2022-03-20 03:46:02,35.7218867,51.42212,34.42651
8957,2022-03-20 03:46:07,35.7218867,51.42212,34.42651
8958,2022-03-20 03:46:12,35.7218867,51.42212,34.42651
8959,2022-03-20 03:46:17,35.7218867,51.42212,34.42651
8960,2022-03-20 03:46:22,35.7218867,51.42212,34.42651
8961,2022-03-20 03:46:27,35.7218867,51.42212,34.42651
8962,2022-03-20 03:46:32,35.7218867,51.42212,34.42651
8963,2022-03-20 03:46:37,35.7218867,51.42212,34.42651
8964,2022-03-20 03:46:42,35.7218867,51.42212,34.42651
8965,2022-03-20 03:46:47,35.7218867,51.42212,34.42651
8966,2022-03-20 03:46:52,35.7218867,51.42212,34.42651
8967,2022-03-20 03:46:57,35.7218867,51.42212,34.42651
8968,2022-03-20 03:47:02,35.7218578,51.4220738,34.43178
8969,2022-03-20 03:47:07,35.7218486,51.4220395,34.43504
8970,2022-03-20 03:47:12,35.7218483,51.4220383,34.43516
8971,2022-03-20 03:47:16,35.7218483,51.4220383,34.43516
8972,2022-03-20 03:47:22,35.7218483,51.4220383,34.43516
8973,2022-03-20 03:47:26,35.7218483,51.4220383,34.43516
8974,2022-03-20 03:47:32,35.7218483,51.4220383,34.43516
8975,2022-03-20 03:47:37,35.7218483,51.4220383,34.43516
8976,2022-03-20 03:47:42,35.7218483,51.4220383,34.43516
8977,2022-03-20 03:47:47,35.7218483,51.4220383,34.43516
8978,2022-03-20 03:47:52,35.7218513,51.4220365,34.43553
8979,2022-03-20 03:47:57,35.7218502,51.4220342,34.43577
8980,2022-03-20 03:48:01,35.7218526,51.4220369,34.43613
8981,2022-03-20 03:48:07,35.7218535,51.4220347,34.43635
8982,2022-03-20 03:48:12,35.7218275,51.4221525,34.44738
8983,2022-03-20 03:48:17,35.7218234,51.4221693,34.44896
8984,2022-03-20 03:48:22,35.7218233,51.42217,34.44902
8985,2022-03-20 03:48:27,35.7218233,51.42217,34.44902
8986,2022-03-20 03:48:32,35.7218233,51.42217,34.44902
8987,2022-03-20 03:48:37,35.7218233,51.42217,34.44902
8988,2022-03-20 03:48:42,35.7218489,51.4221505,34.45237
8989,2022-03-20 03:48:46,35.7218879,51.4221334,34.45698
8990,2022-03-20 03:48:52,35.7218836,51.4221496,34.45852
8991,2022-03-20 03:48:57,35.7219107,51.422116,34.46279
8992,2022-03-20 03:49:02,35.7219117,51.422115,34.46294
8993,2022-03-20 03:49:07,35.7219117,51.422115,34.46294
8994,2022-03-20 03:49:12,35.7219117,51.422115,34.46294
8995,2022-03-20 03:49:17,35.7219117,51.422115,34.46294
8996,2022-03-20 03:49:22,35.7219117,51.422115,34.46294
8997,2022-03-20 03:49:27,35.7219117,51.422115,34.46294
8998,2022-03-20 03:49:32,35.7218456,51.4221372,34.47056
8999,2022-03-20 03:49:37,35.7217988,51.4221495,34.47588
9000,2022-03-20 03:49:42,35.7217968,51.42215,34.47611
9001,2022-03-20 03:49:47,35.7217967,51.42215,34.47612
9002,2022-03-20 03:49:52,35.7217967,51.42215,34.47612
9003,2022-03-20 03:49:57,35.7217967,51.42215,34.47612
9004,2022-03-20 03:50:02,35.7217967,51.42215,34.47612
9005,2022-03-20 03:50:07,35.7217975,51.4221495,34.47622
9006,2022-03-20 03:50:12,35.7217984,51.4221455,34.47659
9007,2022-03-20 03:50:17,35.721799,51.4221427,34.47685
9008,2022-03-20 03:50:22,35.7217975,51.4221479,34.47735
9009,2022-03-20 03:50:27,35.7217967,51.4221499,34.47755
9010,2022-03-20 03:50:32,35.7217967,51.42215,34.47756
9011,2022-03-20 03:50:37,35.7217967,51.42215,34.47756
9012,2022-03-20 03:50:42,35.7217967,51.42215,34.47756
9013,2022-03-20 03:50:47,35.7217967,51.42215,34.47756
9014,2022-03-20 03:50:52,35.7217967,51.42215,34.47756
9015,2022-03-20 03:50:57,35.7217967,51.42215,34.47756
9016,2022-03-20 03:51:02,35.7217967,51.42215,34.47756
9017,2022-03-20 03:51:07,35.7217967,51.42215,34.47756
9018,2022-03-20 03:51:12,35.7217967,51.42215,34.47756
9019,2022-03-20 03:51:17,35.7217967,51.42215,34.47756
9020,2022-03-20 03:51:22,35.7217967,51.42215,34.47756
9021,2022-03-20 03:51:27,35.7217967,51.42215,34.47756
9022,2022-03-20 03:51:32,35.7217967,51.42215,34.47756
9023,2022-03-20 03:51:37,35.7217967,51.42215,34.47756
9024,2022-03-20 03:51:42,35.7217967,51.42215,34.47756
9025,2022-03-20 03:51:47,35.7217967,51.42215,34.47756
9026,2022-03-20 03:51:52,35.7217967,51.42215,34.47756
9027,2022-03-20 03:51:57,35.7217967,51.42215,34.47756
9028,2022-03-20 03:52:02,35.7217967,51.42215,34.47756
9029,2022-03-20 03:52:07,35.7217967,51.42215,34.47756
9030,2022-03-20 03:52:12,35.7217967,51.42215,34.47756
9031,2022-03-20 03:52:17,35.7217967,51.42215,34.47756
9032,2022-03-20 03:52:22,35.7217967,51.42215,34.47756
9033,2022-03-20 03:52:27,35.7217967,51.42215,34.47756
9034,2022-03-20 03:52:32,35.7217967,51.42215,34.47756
9035,2022-03-20 03:52:37,35.7217967,51.42215,34.47756
9036,2022-03-20 03:52:42,35.7218483,51.4221963,34.48466
9037,2022-03-20 03:52:47,35.721867,51.4222571,34.49053
9038,2022-03-20 03:52:52,35.7218682,51.4222631,34.49109
9039,2022-03-20 03:52:57,35.7218683,51.4222633,34.49111
9040,2022-03-20 03:53:02,35.7218683,51.4222633,34.49111
9041,2022-03-20 03:53:07,35.7218683,51.4222633,34.49111
9042,2022-03-20 03:53:12,35.7218683,51.4222633,34.49111
9043,2022-03-20 03:53:17,35.7219078,51.4221644,34.50107
9044,2022-03-20 03:53:22,35.7219187,51.4221859,34.50336
9045,2022-03-20 03:53:27,35.7218962,51.4222432,34.5091
9046,2022-03-20 03:53:32,35.7218967,51.4221787,34.51493
9047,2022-03-20 03:53:37,35.7218951,51.4221719,34.51557
9048,2022-03-20 03:53:42,35.7219082,51.4221682,34.51706
9049,2022-03-20 03:53:47,35.7219098,51.4221764,34.51782
9050,2022-03-20 03:53:52,35.7219072,51.4221758,34.51812
9051,2022-03-20 03:53:57,35.7219146,51.4222182,34.52204
9052,2022-03-20 03:54:02,35.721915,51.4222199,34.5222
9053,2022-03-20 03:54:07,35.721915,51.42222,34.5222
9054,2022-03-20 03:54:12,35.721915,51.42222,34.5222
9055,2022-03-20 03:54:17,35.721915,51.42222,34.5222
9056,2022-03-20 03:54:22,35.721915,51.42222,34.5222
9057,2022-03-20 03:54:27,35.721915,51.42222,34.5222
9058,2022-03-20 03:54:32,35.721915,51.42222,34.5222
9059,2022-03-20 03:54:37,35.721915,51.42222,34.5222
9060,2022-03-20 03:54:42,35.721915,51.42222,34.5222
9061,2022-03-20 03:54:47,35.7218486,51.4221538,34.53171
9062,2022-03-20 03:54:52,35.7218206,51.4220127,34.54482
9063,2022-03-20 03:54:57,35.7217823,51.4218824,34.55734
9064,2022-03-20 03:55:02,35.7218321,51.4221293,34.58031
9065,2022-03-20 03:55:07,35.7218458,51.4221829,34.58538
9066,2022-03-20 03:55:12,35.7218756,51.4222023,34.58913
9067,2022-03-20 03:55:17,35.7218913,51.4221743,34.59221
9068,2022-03-20 03:55:22,35.7219124,51.4221953,34.59522
9069,2022-03-20 03:55:27,35.7219133,51.422195,34.59533
9070,2022-03-20 03:55:32,35.7219133,51.422195,34.59533
9071,2022-03-20 03:55:37,35.7219133,51.422195,34.59533
9072,2022-03-20 03:55:42,35.7219133,51.422195,34.59533
9073,2022-03-20 03:55:47,35.7219133,51.422195,34.59533
9074,2022-03-20 03:55:52,35.7219133,51.422195,34.59533
9075,2022-03-20 03:55:57,35.7219133,51.422195,34.59533
9076,2022-03-20 03:56:02,35.7219133,51.422195,34.59533
9077,2022-03-20 03:56:07,35.7219133,51.422195,34.59533
9078,2022-03-20 03:56:11,35.7219133,51.422195,34.59533
9079,2022-03-20 03:56:17,35.7219133,51.422195,34.59533
9080,2022-03-20 03:56:22,35.7219133,51.422195,34.59533
9081,2022-03-20 03:56:27,35.7219133,51.422195,34.59533
9082,2022-03-20 03:56:32,35.7219133,51.422195,34.59533
9083,2022-03-20 03:56:37,35.7219133,51.422195,34.59533
9084,2022-03-20 03:56:42,35.7219046,51.4222018,34.59647
9085,2022-03-20 03:56:47,35.7219034,51.4221984,34.59681
9086,2022-03-20 03:56:52,35.7219033,51.4221983,34.59682
9087,2022-03-20 03:56:57,35.7219033,51.4221983,34.59682
9088,2022-03-20 03:57:02,35.7219033,51.4221983,34.59682
9089,2022-03-20 03:57:07,35.7218635,51.422172,34.60185
9090,2022-03-20 03:57:12,35.7218612,51.4221811,34.60271
9091,2022-03-20 03:57:17,35.7218571,51.4221958,34.60411
9092,2022-03-20 03:57:22,35.7218567,51.4221967,34.6042
9093,2022-03-20 03:57:27,35.7218567,51.4221967,34.6042
9094,2022-03-20 03:57:32,35.7218567,51.4221967,34.6042
9095,2022-03-20 03:57:37,35.7218567,51.4221967,34.6042
9096,2022-03-20 03:57:42,35.7218567,51.4221967,34.6042
9097,2022-03-20 03:57:47,35.7218567,51.4221967,34.6042
9098,2022-03-20 03:57:52,35.7218567,51.4221967,34.6042
9099,2022-03-20 03:57:57,35.7218567,51.4221967,34.6042
9100,2022-03-20 03:58:02,35.7218567,51.4221967,34.6042
9101,2022-03-20 03:58:07,35.7218567,51.4221967,34.6042
9102,2022-03-20 03:58:12,35.7218567,51.4221967,34.6042
9103,2022-03-20 03:58:17,35.7218567,51.4221967,34.6042
9104,2022-03-20 03:58:22,35.7218567,51.4221967,34.6042
9105,2022-03-20 03:58:27,35.7218567,51.4221967,34.6042
9106,2022-03-20 03:58:32,35.7218567,51.4221967,34.6042
9107,2022-03-20 03:58:37,35.7218567,51.4221967,34.6042
9108,2022-03-20 03:58:42,35.7218567,51.4221967,34.6042
9109,2022-03-20 03:58:47,35.7218567,51.4221967,34.6042
9110,2022-03-20 03:58:52,35.7218567,51.4221967,34.6042
9111,2022-03-20 03:58:57,35.7218567,51.4221967,34.6042
9112,2022-03-20 03:59:02,35.7218585,51.4221822,34.60553
9113,2022-03-20 03:59:06,35.7218603,51.422181,34.60576
9114,2022-03-20 03:59:12,35.7218602,51.4221679,34.60694
9115,2022-03-20 03:59:17,35.7218661,51.4221278,34.61062
9116,2022-03-20 03:59:22,35.7218634,51.4220967,34.61344
9117,2022-03-20 03:59:27,35.7218642,51.4220791,34.61504
9118,2022-03-20 03:59:32,35.7218722,51.4220707,34.6162
9119,2022-03-20 03:59:37,35.7218733,51.42207,34.61634
9120,2022-03-20 03:59:42,35.7218733,51.42207,34.61634
9121,2022-03-20 03:59:47,35.7218733,51.42207,34.61634
9122,2022-03-20 03:59:52,35.7218733,51.42207,34.61634
9123,2022-03-20 03:59:57,35.7218733,51.42207,34.61634
9124,2022-03-20 04:00:02,35.7218733,51.42207,34.61634
9125,2022-03-20 04:00:07,35.7218733,51.42207,34.61634
9126,2022-03-20 04:00:12,35.7218733,51.42207,34.61634
9127,2022-03-20 04:00:17,35.7218571,51.4221151,34.6208
9128,2022-03-20 04:00:22,35.7218599,51.4221167,34.62114
9129,2022-03-20 04:00:27,35.72186,51.4221167,34.62115
9130,2022-03-20 04:00:32,35.72186,51.4221167,34.62115
9131,2022-03-20 04:00:37,35.72186,51.4221167,34.62115
9132,2022-03-20 04:00:42,35.72186,51.4221167,34.62115
9133,2022-03-20 04:00:47,35.72186,51.4221167,34.62115
9134,2022-03-20 04:00:52,35.72186,51.4221167,34.62115
9135,2022-03-20 04:00:57,35.72186,51.4221167,34.62115
9136,2022-03-20 04:01:02,35.72186,51.4221167,34.62115
9137,2022-03-20 04:01:07,35.72186,51.4221167,34.62115
9138,2022-03-20 04:01:12,35.72186,51.4221167,34.62115
9139,2022-03-20 04:01:17,35.72186,51.4221167,34.62115
9140,2022-03-20 04:01:22,35.72186,51.4221167,34.62115
9141,2022-03-20 04:01:27,35.72186,51.4221167,34.62115
9142,2022-03-20 04:01:32,35.72186,51.4221167,34.62115
9143,2022-03-20 04:01:37,35.72186,51.4221167,34.62115
9144,2022-03-20 04:01:42,35.72186,51.4221167,34.62115
9145,2022-03-20 04:01:47,35.72186,51.4221167,34.62115
9146,2022-03-20 04:01:52,35.72186,51.4221167,34.62115
9147,2022-03-20 04:01:57,35.72186,51.4221167,34.62115
9148,2022-03-20 04:02:02,35.72186,51.4221167,34.62115
9149,2022-03-20 04:02:07,35.72186,51.4221167,34.62115
9150,2022-03-20 04:02:12,35.72186,51.4221167,34.62115
9151,2022-03-20 04:02:17,35.72186,51.4221167,34.62115
9152,2022-03-20 04:02:22,35.72186,51.4221167,34.62115
9153,2022-03-20 04:02:27,35.72186,51.4221167,34.62115
9154,2022-03-20 04:02:32,35.72186,51.4221167,34.62115
9155,2022-03-20 04:02:37,35.72186,51.4221167,34.62115
9156,2022-03-20 04:02:42,35.72186,51.4221167,34.62115
9157,2022-03-20 04:02:47,35.72186,51.4221167,34.62115
9158,2022-03-20 04:02:52,35.72186,51.4221167,34.62115
9159,2022-03-20 04:02:57,35.72186,51.4221167,34.62115
9160,2022-03-20 04:03:02,35.72186,51.4221167,34.62115
9161,2022-03-20 04:03:07,35.72186,51.4221167,34.62115
9162,2022-03-20 04:03:12,35.72186,51.4221167,34.62115
9163,2022-03-20 04:03:17,35.72186,51.4221167,34.62115
9164,2022-03-20 04:03:22,35.72186,51.4221167,34.62115
9165,2022-03-20 04:03:27,35.72186,51.4221167,34.62115
9166,2022-03-20 04:03:32,35.72186,51.4221167,34.62115
9167,2022-03-20 04:03:37,35.72186,51.4221167,34.62115
9168,2022-03-20 04:03:42,35.72186,51.4221167,34.62115
9169,2022-03-20 04:03:47,35.72186,51.4221167,34.62115
9170,2022-03-20 04:03:52,35.72186,51.4221167,34.62115
9171,2022-03-20 04:03:57,35.72186,51.4221167,34.62115
9172,2022-03-20 04:04:02,35.72186,51.4221167,34.62115
9173,2022-03-20 04:04:07,35.72186,51.4221167,34.62115
9174,2022-03-20 04:04:12,35.72186,51.4221167,34.62115
9175,2022-03-20 04:04:17,35.72186,51.4221167,34.62115
9176,2022-03-20 04:04:22,35.72186,51.4221167,34.62115
9177,2022-03-20 04:04:27,35.72186,51.4221167,34.62115
9178,2022-03-20 04:04:32,35.72186,51.4221167,34.62115
9179,2022-03-20 04:04:37,35.72186,51.4221167,34.62115
9180,2022-03-20 04:04:42,35.72186,51.4221167,34.62115
9181,2022-03-20 04:04:47,35.72186,51.4221167,34.62115
9182,2022-03-20 04:04:51,35.72186,51.4221167,34.62115
9183,2022-03-20 04:04:56,35.72186,51.4221167,34.62115
9184,2022-03-20 04:05:01,35.72186,51.4221167,34.62115
9185,2022-03-20 04:05:06,35.72186,51.4221167,34.62115
9186,2022-03-20 04:05:11,35.72186,51.4221167,34.62115
9187,2022-03-20 04:05:16,35.72186,51.4221167,34.62115
9188,2022-03-20 04:05:21,35.72186,51.4221167,34.62115
9189,2022-03-20 04:05:26,35.72186,51.4221167,34.62115
9190,2022-03-20 04:05:31,35.72186,51.4221167,34.62115
9191,2022-03-20 04:05:36,35.72186,51.4221167,34.62115
9192,2022-03-20 04:05:41,35.72186,51.4221167,34.62115
9193,2022-03-20 04:05:46,35.72186,51.4221167,34.62115
9194,2022-03-20 04:05:51,35.72186,51.4221167,34.62115
9195,2022-03-20 04:05:56,35.72186,51.4221167,34.62115
9196,2022-03-20 04:06:01,35.72186,51.4221167,34.62115
9197,2022-03-20 04:06:06,35.72186,51.4221167,34.62115
9198,2022-03-20 04:06:11,35.72186,51.4221167,34.62115
9199,2022-03-20 04:06:16,35.72186,51.4221167,34.62115
9200,2022-03-20 04:06:21,35.72186,51.4221167,34.62115
9201,2022-03-20 04:06:26,35.72186,51.4221167,34.62115
9202,2022-03-20 04:06:31,35.72186,51.4221167,34.62115
9203,2022-03-20 04:06:36,35.72186,51.4221167,34.62115
9204,2022-03-20 04:06:41,35.72186,51.4221167,34.62115
9205,2022-03-20 04:06:46,35.72186,51.4221167,34.62115
9206,2022-03-20 04:06:51,35.72186,51.4221167,34.62115
9207,2022-03-20 04:06:56,35.72186,51.4221167,34.62115
